order_id,order_datetime,customer_id,product_id,store_id,campaign_id,sales_channel_en,sales_channel_ar,payment_method_en,payment_method_ar,quantity,unit_price_egp,discount_pct,gross_sales_egp,discount_egp,net_sales_egp,cost_egp,order_status,currency
ORD2025000000825,2025-09-03 02:16:05,C0008582,P010,S029,CMP007,Jumia,جوميا,Meeza,ميزة,1,195.0,0.1,195.0,19.5,175.5,108.0,Completed,جنيه
ORD2025000000826,2025-08-04 17:19:11,C0011687,P013,S033,CMP002,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,2,199.0,0.0,398.0,0.0,398.0,224.0,Completed,EGP
ORD2025000000827,2025-09-18 11:46:13,C0009696,P001,S014,CMP003,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,2,249.0,0.2,498.0,99.6,398.4,300.0,Cancelled,جنيه
ORD2025000000828,2025-11-06 01:45:03,C0020995,P020,S027,CMP003,Retail Store,فرع,Credit Card,بطاقة ائتمان,1,699.0,0.2,699.0,139.8,559.2,395.0,Completed,جنيه
ORD2025000000829,2025-04-13 03:56:53,C0011711,P018,S004,CMP002,Retail Store,فرع,Credit Card,بطاقة ائتمان,4,149.0,0.0,596.0,0.0,596.0,320.0,Completed,جنيه
ORD2025000000830,2025-05-25 08:43:59,C0016509,P005,S010,CMP007,Noon,نون,Credit Card,بطاقة ائتمان,1,299.0,0.0,299.0,0.0,299.0,175.0,Completed,جنيه
ORD2025000000831,2025-06-09 21:13:50,C0005618,P013,S021,CMP002,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,2,199.0,0.1,398.0,39.8,358.2,224.0,Completed,EGP
ORD2025000000832,2025-05-04 00:28:26,C0007198,P009,S026,CMP003,Retail Store,فرع,Cash on Delivery,الدفع عند الاستلام,3,165.0,0.05,495.0,24.75,470.25,276.0,Returned,جنيه مصري
ORD2025000000833,2025-02-01 07:54:36,C0000966,P010,S013,CMP006,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,4,195.0,0.1,780.0,78.0,702.0,432.0,Completed,EGP
ORD2025000000834,2025-03-22 08:26:51,C0011394,P008,S001,CMP001,Pharmacy,صيدلية,Credit Card,بطاقة ائتمان,1,179.0,0.0,179.0,0.0,179.0,98.0,Cancelled,EGP
ORD2025000000835,2025-10-17 07:24:31,C0010414,P018,S030,CMP003,Instagram,إنستجرام,Meeza,ميزة,1,149.0,0.1,149.0,14.9,134.1,80.0,Completed,EGP
ORD2025000000836,2025-01-04 04:20:14,C0019052,P001,S031,CMP001,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,2,249.0,0.15,498.0,74.7,423.3,300.0,Completed,EGP
ORD2025000000837,2025-06-16 15:47:46,C0005459,P010,S015,CMP004,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,3,195.0,0.1,585.0,58.5,526.5,324.0,Completed,جنيه
ORD2025000000838,2025-01-02 11:33:38,C0024861,P006,S007,CMP005,Marketplace,ماركت بليس,Debit Card,بطاقة خصم,1,325.0,0.1,325.0,32.5,292.5,190.0,Completed,EGP 
ORD2025000000839,2025-12-21 20:07:06,C0023632,P017,S035,CMP001,Marketplace,ماركت بليس,InstaPay,إنستاباي,5,159.0,0.2,795.0,159.0,636.0,440.0,Completed,جنيه
ORD2025000000840,2025-03-24 01:36:58,C0021943,P017,S014,CMP001,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,2,159.0,0.0,318.0,0.0,318.0,176.0,Completed,جنيه
ORD2025000000841,2025-10-30 10:39:38,C0015133,P004,S008,CMP002,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,1,129.0,0.05,129.0,6.45,122.55,70.0,Completed,EGP
ORD2025000000842,2025-07-28 15:00:48,C0023362,P005,S001,CMP002,TikTok,تيك توك,Meeza,ميزة,5,299.0,0.0,1495.0,0.0,1495.0,875.0,Completed,EGP
ORD2025000000843,2025-09-09 17:57:08,C0022298,P012,S005,CMP007,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,1,239.0,0.1,239.0,23.9,215.1,138.0,Completed,EGP
ORD2025000000844,2025-05-13 20:29:35,C0020187,P012,S006,CMP004,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,1,239.0,0.0,239.0,0.0,239.0,138.0,Completed,جنيه
ORD2025000000845,2025-05-13 10:55:53,C0006543,P020,S022,CMP004,Noon,نون,Cash on Delivery,الدفع عند الاستلام,2,699.0,0.05,1398.0,69.9,1328.1,790.0,Completed,جنيه
ORD2025000000846,2025-07-02 09:45:03,C0000570,P015,S001,CMP007,Jumia,جوميا,Vodafone Cash,فودافون كاش,1,549.0,0.0,549.0,0.0,549.0,305.0,Completed,EGP
ORD2025000000847,2025-06-07 11:06:31,C0005644,P008,S030,CMP007,Amazon Egypt,أمازون مصر,Vodafone Cash,فودافون كاش,2,179.0,0.05,358.0,17.9,340.1,196.0,Completed,EGP
ORD2025000000848,2025-11-30 14:47:03,C0015834,P003,S034,CMP003,TikTok,تيك توك,Meeza,ميزة,2,145.0,0.15,290.0,43.5,246.5,164.0,Completed,EGP
ORD2025000000849,2025-08-26 10:18:52,C0015962,P013,S003,CMP002,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,199.0,0.1,398.0,39.8,358.2,224.0,Completed,EGP
ORD2025000000850,2025-06-01 18:16:35,C0004760,P007,S017,CMP002,Instagram,إنستجرام,InstaPay,إنستاباي,5,215.0,0.05,1075.0,53.75,1021.25,600.0,Completed,EGP
ORD2025000000851,2025-09-04 14:19:32,C0015483,P019,S024,CMP003,Retail Store,فرع,Meeza,ميزة,3,99.0,0.05,297.0,14.85,282.15,156.0,Completed,EGP
ORD2025000000852,2025-11-04 03:36:18,C0020320,P002,S017,CMP004,Website,الموقع الإلكتروني,Cash on Delivery,الدفع عند الاستلام,3,189.0,0.05,567.0,28.35,538.65,315.0,Completed,جنيه
ORD2025000000853,2025-09-06 05:24:15,C0019024,P007,S030,CMP007,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,3,215.0,0.15,645.0,96.75,548.25,360.0,Completed,EGP
ORD2025000000854,2025-03-09 08:42:31,C0000300,P002,S005,CMP007,Pharmacy,صيدلية,Debit Card,بطاقة خصم,1,189.0,0.1,189.0,18.9,170.1,105.0,Pending,جنيه
ORD2025000000855,2025-05-18 00:03:59,C0013190,P009,S020,CMP004,Jumia,جوميا,Credit Card,بطاقة ائتمان,1,165.0,0.05,165.0,8.25,156.75,92.0,Completed,EGP
ORD2025000000856,2025-09-10 10:30:56,C0020354,P018,S015,CMP006,Noon,نون,InstaPay,إنستاباي,1,149.0,0.05,149.0,7.45,141.55,80.0,Completed,EGP
ORD2025000000857,2025-11-13 04:41:11,C0011083,P016,S031,CMP006,Retail Store,فرع,Meeza,ميزة,1,479.0,0.15,479.0,71.85,407.15,265.0,Completed,EGP 
ORD2025000000858,2025-08-25 03:46:22,C0004607,P019,S033,CMP006,Jumia,جوميا,Credit Card,بطاقة ائتمان,4,99.0,0.0,396.0,0.0,396.0,208.0,Completed,EGP
ORD2025000000859,2025-06-15 14:02:09,C0012458,P020,S003,CMP007,Instagram,إنستجرام,Vodafone Cash,فودافون كاش,3,699.0,0.15,2097.0,314.55,1782.45,1185.0,Completed,EGP
ORD2025000000860,2025-05-14 14:54:09,C0010338,P005,S008,CMP005,Jumia,جوميا,Cash on Delivery,الدفع عند الاستلام,1,299.0,0.0,299.0,0.0,299.0,175.0,Returned,EGP
ORD2025000000861,2025-09-05 01:36:57,C0019930,P002,S021,CMP007,Noon,نون,InstaPay,إنستاباي,3,189.0,0.0,567.0,0.0,567.0,315.0,Completed,EGP
ORD2025000000862,2025-03-03 09:14:09,C0013051,P003,S004,CMP002,TikTok,تيك توك,Meeza,ميزة,3,145.0,0.0,435.0,0.0,435.0,246.0,Completed,EGP
ORD2025000000863,2025-09-25 06:14:25,C0020267,P008,S030,CMP007,Amazon Egypt,أمازون مصر,Meeza,ميزة,2,179.0,0.1,358.0,35.8,322.2,196.0,Completed,EGP
ORD2025000000864,2025-11-02 16:21:34,C0010617,P004,S031,CMP006,Marketplace,ماركت بليس,Meeza,ميزة,1,129.0,0.1,129.0,12.9,116.1,70.0,Completed,EGP
ORD2025000000865,2025-11-27 06:41:09,C0017577,P006,S030,CMP001,Facebook,فيسبوك,InstaPay,إنستاباي,1,325.0,0.15,325.0,48.75,276.25,190.0,Cancelled,جنيه
ORD2025000000866,2025-09-23 12:28:01,C0005839,P018,S003,CMP004,Pharmacy,صيدلية,Vodafone Cash,فودافون كاش,2,149.0,0.2,298.0,59.6,238.4,160.0,Completed,EGP
ORD2025000000867,2025-02-10 15:31:06,C0003977,P010,S019,CMP001,Marketplace,ماركت بليس,Cash on Delivery,الدفع عند الاستلام,5,195.0,0.0,975.0,0.0,975.0,540.0,Completed,EGP
ORD2025000000868,2025-10-04 11:40:46,C0008097,P017,S032,CMP002,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,2,159.0,0.1,318.0,31.8,286.2,176.0,Completed,جنيه
ORD2025000000869,2025-04-30 07:44:07,C0017694,P003,S014,CMP001,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,3,145.0,0.0,435.0,0.0,435.0,246.0,Completed,EGP
ORD2025000000870,2025-08-20 03:21:12,C0023715,P017,S007,CMP003,Website,الموقع الإلكتروني,Meeza,ميزة,5,159.0,0.2,795.0,159.0,636.0,440.0,Completed,EGP
ORD2025000000871,2025-06-02 01:29:48,C0024264,P018,S019,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,1,149.0,0.2,149.0,29.8,119.2,80.0,Completed,EGP
ORD2025000000872,2025-09-08 13:58:58,C0004768,P012,S026,CMP005,Website,الموقع الإلكتروني,Vodafone Cash,فودافون كاش,1,239.0,0.0,239.0,0.0,239.0,138.0,Completed,EGP
ORD2025000000873,2025-03-08 19:12:08,C0013986,P011,S027,CMP001,Instagram,إنستجرام,InstaPay,إنستاباي,1,219.0,0.2,219.0,43.8,175.2,126.0,Completed,EGP
ORD2025000000874,2025-01-10 13:35:19,C0010457,P005,S004,CMP005,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,1,299.0,0.0,299.0,0.0,299.0,175.0,Cancelled,جنيه
ORD2025000000875,2025-12-17 11:12:48,C0008277,P009,S005,CMP006,Instagram,إنستجرام,Debit Card,بطاقة خصم,2,165.0,0.0,330.0,0.0,330.0,184.0,Completed,EGP
ORD2025000000876,2025-08-16 14:26:42,C0008722,P002,S023,CMP003,Instagram,إنستجرام,Debit Card,بطاقة خصم,1,189.0,0.05,189.0,9.45,179.55,105.0,Completed,EGP
ORD2025000000877,2025-09-06 18:05:10,C0018447,P002,S020,CMP006,Pharmacy,صيدلية,InstaPay,إنستاباي,2,189.0,0.15,378.0,56.7,321.3,210.0,Completed,EGP
ORD2025000000878,2025-10-27 22:05:00,C0012041,P001,S026,CMP002,Marketplace,ماركت بليس,Cash on Delivery,الدفع عند الاستلام,1,249.0,0.2,249.0,49.8,199.2,150.0,Completed,جنيه
ORD2025000000879,2025-05-05 11:49:34,C0002516,P011,S018,CMP005,Noon,نون,InstaPay,إنستاباي,3,219.0,0.2,657.0,131.4,525.6,378.0,Completed,EGP
ORD2025000000880,2025-12-29 07:44:32,C0007438,P013,S013,CMP004,Pharmacy,صيدلية,Credit Card,بطاقة ائتمان,1,199.0,0.05,199.0,9.95,189.05,112.0,Returned,EGP
ORD2025000000881,2025-01-06 22:54:58,C0022471,P013,S001,CMP006,Retail Store,فرع,Debit Card,بطاقة خصم,1,199.0,0.15,199.0,29.85,169.15,112.0,Completed,EGP
ORD2025000000882,2025-01-17 07:32:05,C0013005,P012,S026,CMP006,Retail Store,فرع,Credit Card,بطاقة ائتمان,1,239.0,0.0,239.0,0.0,239.0,138.0,Completed,جنيه
ORD2025000000883,2025-12-02 19:16:21,C0008430,P010,S029,CMP001,Marketplace,ماركت بليس,InstaPay,إنستاباي,2,195.0,0.2,390.0,78.0,312.0,216.0,Completed,جنيه
ORD2025000000884,2025-08-20 08:26:11,C0010666,P010,S034,CMP006,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,2,195.0,0.0,390.0,0.0,390.0,216.0,Completed,جنيه
ORD2025000000885,2025-11-29 10:49:01,C0000515,P017,S018,CMP001,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,159.0,0.1,159.0,15.9,143.1,88.0,Completed,EGP
ORD2025000000886,2025-12-11 09:22:11,C0010331,P007,S025,CMP006,Noon,نون,Debit Card,بطاقة خصم,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,جنيه مصري
ORD2025000000887,2025-01-26 02:06:34,C0001156,P017,S025,CMP003,Jumia,جوميا,InstaPay,إنستاباي,4,159.0,0.2,636.0,127.2,508.8,352.0,Completed,EGP
ORD2025000000888,2025-12-27 01:45:56,C0014232,P017,S009,CMP006,Marketplace,ماركت بليس,Vodafone Cash,فودافون كاش,1,159.0,0.15,159.0,23.85,135.15,88.0,Completed,EGP
ORD2025000000889,2025-03-04 05:39:47,C0000650,P004,S020,CMP006,Facebook,فيسبوك,Vodafone Cash,فودافون كاش,2,129.0,0.05,258.0,12.9,245.1,140.0,Completed,EGP
ORD2025000000890,2025-07-28 06:11:42,C0021990,P004,S015,CMP007,Retail Store,فرع,Debit Card,بطاقة خصم,5,129.0,0.1,645.0,64.5,580.5,350.0,completed,EGP
ORD2025000000891,2025-10-31 13:37:47,C0022754,P015,S003,CMP005,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,549.0,0.0,549.0,0.0,549.0,305.0,Cancelled,جنيه
ORD2025000000892,2025-02-21 02:27:12,C0020671,P014,S011,CMP002,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,229.0,0.0,229.0,0.0,229.0,125.0,Completed,EGP
ORD2025000000893,2025-11-15 21:10:59,C0001888,P016,S002,CMP006,Instagram,إنستجرام,Cash on Delivery,الدفع عند الاستلام,2,479.0,0.0,958.0,0.0,958.0,530.0,Cancelled,EGP
ORD2025000000894,2025-02-25 12:18:54,C0019096,P008,S021,CMP004,Marketplace,ماركت بليس,Meeza,ميزة,1,179.0,0.1,179.0,17.9,161.1,98.0,Completed,EGP
ORD2025000000895,2025-04-09 12:00:40,C0004916,P002,S025,CMP004,TikTok,تيك توك,Credit Card,بطاقة ائتمان,1,189.0,0.2,189.0,37.8,151.2,105.0,Completed,جنيه
ORD2025000000896,2025-07-20 16:14:57,C0003221,P012,S017,CMP001,Instagram,إنستجرام,InstaPay,إنستاباي,4,239.0,0.15,956.0,143.4,812.6,552.0,Completed,جنيه
ORD2025000000897,2025-02-19 17:10:37,C0019767,P008,S022,CMP004,Instagram,إنستجرام,Debit Card,بطاقة خصم,1,179.0,0.05,179.0,8.95,170.05,98.0,Completed,EGP
ORD2025000000898,2025-08-15 22:35:06,C0014540,P015,S003,CMP001,Noon,نون,Vodafone Cash,فودافون كاش,2,549.0,0.2,1098.0,219.6,878.4,610.0,Completed,جنيه
ORD2025000000899,2025-06-25 22:56:09,C0017612,P005,S013,CMP005,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,299.0,0.2,299.0,59.8,239.2,175.0,Completed,جنيه
ORD2025000000900,2025-04-19 03:38:58,C0016824,P017,S013,CMP002,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,3,159.0,0.0,477.0,0.0,477.0,264.0,Completed,EGP
ORD2025000000901,2025-04-08 20:23:04,C0016285,P015,S021,CMP002,Amazon Egypt,أمازون مصر,Debit Card,بطاقة خصم,1,549.0,0.2,549.0,109.8,439.2,305.0,Complete,EGP
ORD2025000000902,2025-02-10 02:59:03,C0015440,P015,S006,CMP004,Facebook,فيسبوك,InstaPay,إنستاباي,1,549.0,0.15,549.0,82.35,466.65,305.0,Completed,EGP
ORD2025000000903,2025-07-31 03:08:56,C0013209,P016,S027,CMP004,Retail Store,فرع,Meeza,ميزة,1,479.0,0.0,479.0,0.0,479.0,265.0,Completed,EGP
ORD2025000000904,2025-03-01 00:49:01,C0004284,P015,S017,CMP001,Jumia,جوميا,Vodafone Cash,فودافون كاش,2,549.0,0.05,1098.0,54.9,1043.1,610.0,Completed,EGP 
ORD2025000000905,2025-05-01 04:36:01,C0000291,P005,S015,CMP004,Marketplace,ماركت بليس,Meeza,ميزة,1,299.0,0.1,299.0,29.9,269.1,175.0,Completed,EGP
ORD2025000000906,2025-01-30 20:25:23,C0023576,P020,S006,CMP001,Jumia,جوميا,Debit Card,بطاقة خصم,2,699.0,0.1,1398.0,139.8,1258.2,790.0,Completed,جنيه
ORD2025000000907,2025-05-22 04:07:11,C0013135,P001,S021,CMP003,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,2,249.0,0.0,498.0,0.0,498.0,300.0,Completed,EGP
ORD2025000000908,2025-06-24 08:38:59,C0017175,P017,S011,CMP007,Amazon Egypt,أمازون مصر,Credit Card,بطاقة ائتمان,6,159.0,0.15,954.0,143.1,810.9,528.0,Completed,EGP 
ORD2025000000909,2025-06-02 20:22:17,C0004601,P013,S031,CMP003,Instagram,إنستجرام,Vodafone Cash,فودافون كاش,5,199.0,0.05,995.0,49.75,945.25,560.0,Completed,EGP
ORD2025000000910,2025-01-08 19:46:08,C0010744,P007,S029,CMP003,Amazon Egypt,أمازون مصر,Meeza,ميزة,1,215.0,0.1,215.0,21.5,193.5,120.0,Completed,EGP
ORD2025000000911,2025-10-17 18:57:18,C0011967,P008,S019,CMP002,Jumia,جوميا,Vodafone Cash,فودافون كاش,2,179.0,0.2,358.0,71.6,286.4,196.0,Completed,EGP
ORD2025000000912,2025-03-22 11:09:02,C0014434,P006,S030,CMP004,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,325.0,0.1,325.0,32.5,292.5,190.0,Completed,جنيه
ORD2025000000913,2025-12-25 16:44:10,C0003297,P001,S023,CMP006,Amazon Egypt,أمازون مصر,Debit Card,بطاقة خصم,2,249.0,0.05,498.0,24.9,473.1,300.0,Completed,EGP
ORD2025000000914,2025-10-11 09:12:48,C0016985,P015,S011,CMP001,Pharmacy,صيدلية,Meeza,ميزة,1,549.0,0.05,549.0,27.45,521.55,305.0,Completed,EGP
ORD2025000000915,2025-12-21 16:23:04,C0023350,P015,S014,CMP006,Retail Store,فرع,Debit Card,بطاقة خصم,2,549.0,0.0,1098.0,0.0,1098.0,610.0,Completed,EGP
ORD2025000000916,2025-09-30 00:56:18,C0008480,P007,S004,CMP007,Pharmacy,صيدلية,Debit Card,بطاقة خصم,2,215.0,0.0,430.0,0.0,430.0,240.0,Completed,EGP
ORD2025000000917,2025-11-06 02:58:07,C0005550,P015,S017,CMP007,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,3,549.0,0.2,1647.0,329.4,1317.6,915.0,Completed,EGP
ORD2025000000918,2025-03-20 18:30:01,C0007931,P011,S024,CMP005,TikTok,تيك توك,Cash on Delivery,الدفع عند الاستلام,1,219.0,0.2,219.0,43.8,175.2,126.0,Pending,جنيه مصري
ORD2025000000919,2025-07-01 01:56:19,C0024713,P017,S035,CMP004,Retail Store,فرع,InstaPay,إنستاباي,2,159.0,0.15,318.0,47.7,270.3,176.0,Completed,EGP
ORD2025000000920,2025-03-12 18:07:57,C0015412,P015,S022,CMP006,Retail Store,فرع,Debit Card,بطاقة خصم,1,549.0,0.15,549.0,82.35,466.65,305.0,Completed,جنيه
ORD2025000000921,2025-05-11 00:02:10,C0014331,P015,S024,CMP007,Jumia,جوميا,Meeza,ميزة,1,549.0,0.0,549.0,0.0,549.0,305.0,Completed,EGP
ORD2025000000922,2025-11-11 03:21:16,C0001784,P007,S025,CMP003,Retail Store,فرع,Vodafone Cash,فودافون كاش,1,215.0,0.1,215.0,21.5,193.5,120.0,Completed,جنيه
ORD2025000000923,2025-09-30 14:21:10,C0024316,P009,S017,CMP007,Noon,نون,Debit Card,بطاقة خصم,2,165.0,0.2,330.0,66.0,264.0,184.0,Completed,جنيه
ORD2025000000924,2025-07-09 03:03:14,C0005408,P007,S035,CMP001,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,215.0,0.0,215.0,0.0,215.0,120.0,Completed,EGP
ORD2025000000925,2025-10-01 19:49:40,C0022144,P001,S032,CMP007,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,3,249.0,0.2,747.0,149.4,597.6,450.0,Completed,EGP
ORD2025000000926,2025-03-10 23:57:04,C0024883,P017,S013,CMP006,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,4,159.0,0.1,636.0,63.6,572.4,352.0,Completed,EGP
ORD2025000000927,2025-01-08 22:51:51,C0023081,P018,S005,CMP003,Noon,نون,Vodafone Cash,فودافون كاش,1,149.0,0.1,149.0,14.9,134.1,80.0,Completed,EGP
ORD2025000000928,2025-05-02 07:50:05,C0010906,P002,S012,CMP003,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,1,189.0,0.05,189.0,9.45,179.55,105.0,Completed,جنيه
ORD2025000000929,2025-09-10 06:58:01,C0007362,P002,S011,CMP002,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,189.0,0.2,189.0,37.8,151.2,105.0,Completed,جنيه
ORD2025000000930,2025-06-19 18:33:33,C0020391,P010,S017,CMP006,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,3,195.0,0.0,585.0,0.0,585.0,324.0,Completed,EGP
ORD2025000000931,2025-03-22 07:10:57,C0020357,P001,S026,CMP006,Jumia,جوميا,Meeza,ميزة,1,249.0,0.0,249.0,0.0,249.0,150.0,Returned,EGP
ORD2025000000932,2025-07-07 14:59:49,C0019438,P017,S010,CMP002,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,2,159.0,0.15,318.0,47.7,270.3,176.0,Completed,جنيه
ORD2025000000933,2025-10-18 16:14:28,C0010138,P014,S016,CMP004,Website,الموقع الإلكتروني,Credit Card,بطاقة ائتمان,1,229.0,0.2,229.0,45.8,183.2,125.0,Completed,جنيه
ORD2025000000934,2025-11-06 00:32:02,C0002200,P016,S023,CMP004,Noon,نون,Vodafone Cash,فودافون كاش,3,479.0,0.1,1437.0,143.7,1293.3,795.0,Completed,جنيه
ORD2025000000935,2025-09-17 08:43:57,C0013212,P004,S017,CMP004,Instagram,إنستجرام,Credit Card,بطاقة ائتمان,2,129.0,0.0,258.0,0.0,258.0,140.0,Completed,EGP 
ORD2025000000936,2025-03-26 05:43:25,C0017026,P014,S002,CMP006,Instagram,إنستجرام,InstaPay,إنستاباي,5,229.0,0.1,1145.0,114.5,1030.5,625.0,Completed,جنيه
ORD2025000000937,2025-01-18 18:47:54,C0022592,P007,S030,CMP007,TikTok,تيك توك,Credit Card,بطاقة ائتمان,2,215.0,0.0,430.0,0.0,430.0,240.0,Completed,جنيه
ORD2025000000938,2025-07-06 13:43:50,C0007597,P002,S010,CMP006,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,189.0,0.15,189.0,28.35,160.65,105.0,Completed,EGP
ORD2025000000939,2025-09-04 08:03:56,C0003504,P019,S022,CMP002,Facebook,فيسبوك,Credit Card,بطاقة ائتمان,1,99.0,0.0,99.0,0.0,99.0,52.0,Completed,EGP
ORD2025000000940,2025-05-03 18:48:45,C0014668,P012,S015,CMP003,Jumia,جوميا,Vodafone Cash,فودافون كاش,3,239.0,0.0,717.0,0.0,717.0,414.0,completed,EGP
ORD2025000000941,2025-12-25 01:05:13,C0000310,P010,S014,CMP006,Amazon Egypt,أمازون مصر,Cash on Delivery,الدفع عند الاستلام,1,195.0,0.0,195.0,0.0,195.0,108.0,Completed,EGP
ORD2025000000942,2025-08-05 21:23:50,C0002189,P001,S007,CMP007,Facebook,فيسبوك,Debit Card,بطاقة خصم,2,249.0,0.0,498.0,0.0,498.0,300.0,Completed,EGP
ORD2025000000943,2025-10-06 19:15:22,C0014364,P015,S030,CMP002,TikTok,تيك توك,Vodafone Cash,فودافون كاش,2,549.0,0.0,1098.0,0.0,1098.0,610.0,Completed,EGP
ORD2025000000944,2025-01-11 14:57:04,C0010022,P003,S003,CMP006,Facebook,فيسبوك,Cash on Delivery,الدفع عند الاستلام,2,145.0,0.05,290.0,14.5,275.5,164.0,Completed,جنيه
ORD2025000000945,2025-12-14 16:52:06,C0020284,P018,S004,CMP006,Jumia,جوميا,Vodafone Cash,فودافون كاش,2,149.0,0.05,298.0,14.9,283.1,160.0,Completed,EGP 
ORD2025000000946,2025-12-11 18:11:18,C0007178,P019,S003,CMP002,Website,الموقع الإلكتروني,Vodafone Cash,فودافون كاش,1,99.0,0.2,99.0,19.8,79.2,52.0,Completed,EGP
ORD2025000000947,2025-01-27 01:10:02,C0007678,P016,S026,CMP005,TikTok,تيك توك,InstaPay,إنستاباي,1,479.0,0.0,479.0,0.0,479.0,265.0,Pending,EGP
ORD2025000000948,2025-05-16 00:27:05,C0016462,P014,S007,CMP005,Jumia,جوميا,Meeza,ميزة,4,229.0,0.0,916.0,0.0,916.0,500.0,Completed,جنيه
ORD2025000000949,2025-01-06 20:27:18,C0003891,P009,S029,CMP002,Jumia,جوميا,InstaPay,إنستاباي,1,165.0,0.0,165.0,0.0,165.0,92.0,Completed,EGP
ORD2025000000950,2025-07-09 13:08:23,C0001573,P013,S009,CMP002,Pharmacy,صيدلية,Credit Card,بطاقة ائتمان,2,199.0,0.1,398.0,39.8,358.2,224.0,Completed,EGP
ORD2025000000951,2025-09-16 12:55:10,C0013945,P007,S034,CMP006,Pharmacy,صيدلية,Meeza,ميزة,2,215.0,0.0,430.0,0.0,430.0,240.0,Completed,EGP
ORD2025000000952,2025-05-09 01:48:23,C0023483,P001,S025,CMP002,Retail Store,فرع,Cash on Delivery,الدفع عند الاستلام,1,249.0,0.05,249.0,12.45,236.55,150.0,Completed,EGP 
ORD2025000000953,2025-09-27 03:16:51,C0024946,P005,S007,CMP003,Jumia,جوميا,InstaPay,إنستاباي,1,299.0,0.1,299.0,29.9,269.1,175.0,Completed,EGP
ORD2025000000954,2025-10-23 12:32:10,C0018765,P019,S003,CMP004,Marketplace,ماركت بليس,Cash on Delivery,الدفع عند الاستلام,2,99.0,0.0,198.0,0.0,198.0,104.0,Completed,EGP
ORD2025000000955,2025-07-28 07:11:58,C0004088,P013,S013,CMP003,Marketplace,ماركت بليس,Cash on Delivery,الدفع عند الاستلام,1,199.0,0.1,199.0,19.9,179.1,112.0,Completed,EGP
ORD2025000000956,2025-07-17 21:57:04,C0010010,P002,S018,CMP007,Pharmacy,صيدلية,Cash on Delivery,الدفع عند الاستلام,1,189.0,0.05,189.0,9.45,179.55,105.0,Completed,جنيه
ORD2025000000957,2025-10-21 06:44:05,C0016539,P020,S023,CMP005,Marketplace,ماركت بليس,Credit Card,بطاقة ائتمان,1,699.0,0.1,699.0,69.9,629.1,395.0,Completed,جنيه
ORD2025000000958,2025-07-19 20:33:46,C0004907,P008,S015,CMP004,Amazon Egypt,أمازون مصر,InstaPay,إنستاباي,4,179.0,0.0,716.0,0.0,716.0,392.0,Pending,EGP
ORD2025000000959,2025-08-18 16:43:15,C0014404,P020,S035,CMP001,TikTok,تيك توك,Debit Card,بطاقة خصم,1,699.0,0.1,699.0,69.9,629.1,395.0,Returned,EGP
ORD2025000000960,2025-10-19 08:19:56,C0010401,P001,S018,CMP004,Instagram,إنستجرام,Vodafone Cash,فودافون كاش,1,249.0,0.0,249.0,0.0,249.0,150.0,Completed,EGP
ORD2025000000961,2025-01-28 04:18:50,C0007980,P018,S028,CMP007,TikTok,تيك توك,Meeza,ميزة,2,149.0,0.2,298.0,59.6,238.4,160.0,Returned,EGP
