month,store_id,product_id,opening_stock,received_qty,sold_qty,damaged_qty,closing_stock
2025-07-01,S011,P016,199,3,49,0,153
2025-07-01,S011,P017,195,150,191,0,154
2025-07-01,S011,P018,71,78,66,0,83
2025-07-01,S011,P019,94,126,112,1,107
2025-07-01,S011,P020,140,117,209,0,48
2025-07-01,S012,P001,81,66,47,0,100
2025-07-01,S012,P002,72,83,138,2,15
2025-07-01,S012,P003,202,174,53,0,323
2025-07-01,S012,P004,180,134,205,0,109
2025-07-01,S012,P005,188,13,190,1,10
2025-07-01,S012,P006,182,51,85,0,148
2025-07-01,S012,P007,141,136,103,0,174
2025-07-01,S012,P008,159,89,19,2,227
2025-07-01,S012,P009,134,111,163,1,81
2025-07-01,S012,P010,115,87,161,0,41
2025-07-01,S012,P011,236,69,13,2,290
2025-07-01,S012,P012,79,157,118,0,118
2025-07-01,S012,P013,127,135,79,3,180
2025-07-01,S012,P014,168,4,30,0,142
2025-07-01,S012,P015,119,107,52,1,173
2025-07-01,S012,P016,21,26,29,1,17
2025-07-01,S012,P017,54,137,70,0,121
2025-07-01,S012,P018,138,41,160,1,18
2025-07-01,S012,P019,151,64,60,3,152
2025-07-01,S012,P020,160,6,114,0,52
2025-07-01,S013,P001,165,144,289,2,18
2025-07-01,S013,P002,23,177,16,1,183
2025-07-01,S013,P003,174,42,209,3,4
2025-07-01,S013,P004,232,21,35,2,216
2025-07-01,S013,P005,235,99,5,3,326
2025-07-01,S013,P006,170,117,148,3,136
2025-07-01,S013,P007,43,123,34,3,129
2025-07-01,S013,P008,70,128,50,3,145
2025-07-01,S013,P009,156,91,81,2,164
2025-07-01,S013,P010,133,176,283,3,23
2025-07-01,S013,P011,125,19,116,3,112
2025-07-01,S013,P012,202,41,186,1,56
2025-07-01,S013,P013,193,57,35,2,213
2025-07-01,S013,P014,242,92,280,2,52
2025-07-01,S013,P015,60,14,56,1,17
2025-07-01,S013,P016,188,77,63,1,201
2025-07-01,S013,P017,141,61,85,1,116
2025-07-01,S013,P018,30,44,7,0,67
2025-07-01,S013,P019,147,164,83,2,226
2025-07-01,S013,P020,127,132,242,3,14
2025-07-01,S014,P001,41,57,14,2,82
2025-07-01,S014,P002,87,28,17,0,98
2025-07-01,S014,P003,222,21,163,0,80
2025-07-01,S014,P004,76,26,74,0,28
2025-07-01,S014,P005,32,69,100,3,0
2025-07-01,S014,P006,237,172,402,0,7
2025-07-01,S014,P007,28,112,117,3,20
2025-07-01,S014,P008,26,124,53,3,94
2025-07-01,S014,P009,65,145,76,2,132
2025-07-01,S014,P010,249,121,116,3,251
2025-07-01,S014,P011,198,61,18,0,241
2025-07-01,S014,P012,129,127,50,0,206
2025-07-01,S014,P013,166,110,156,0,120
2025-07-01,S014,P014,249,128,139,0,238
2025-07-01,S014,P015,236,129,303,0,62
2025-07-01,S014,P016,155,86,174,3,64
2025-07-01,S014,P017,50,135,106,1,78
2025-07-01,S014,P018,163,88,217,1,33
2025-07-01,S014,P019,83,170,179,2,72
2025-07-01,S014,P020,94,43,0,3,134
2025-07-01,S015,P001,220,102,269,0,53
2025-07-01,S015,P002,22,36,41,0,17
2025-07-01,S015,P003,215,27,125,3,114
2025-07-01,S015,P004,101,88,38,1,150
2025-07-01,S015,P005,240,3,20,2,221
2025-07-01,S015,P006,123,9,87,1,44
2025-07-01,S015,P007,167,146,266,1,46
2025-07-01,S015,P008,231,77,255,2,51
2025-07-01,S015,P009,211,164,64,2,309
2025-07-01,S015,P010,197,70,222,0,45
2025-07-01,S015,P011,235,154,291,3,95
2025-07-01,S015,P012,77,92,151,3,15
2025-07-01,S015,P013,173,160,79,0,254
2025-07-01,S015,P014,81,78,132,0,27
2025-07-01,S015,P015,142,22,89,2,73
2025-07-01,S015,P016,69,81,118,0,32
2025-07-01,S015,P017,225,74,177,1,121
2025-07-01,S015,P018,56,50,40,0,66
2025-07-01,S015,P019,235,67,281,1,20
2025-07-01,S015,P020,119,85,16,0,188
2025-07-01,S016,P001,180,20,164,0,36
2025-07-01,S016,P002,227,119,169,3,174
2025-07-01,S016,P003,202,136,43,0,295
2025-07-01,S016,P004,112,101,1,2,210
2025-07-01,S016,P005,51,145,9,0,187
2025-07-01,S016,P006,141,71,26,1,185
2025-07-01,S016,P007,114,26,44,0,96
2025-07-01,S016,P008,217,20,151,3,83
2025-07-01,S016,P009,97,72,13,2,154
2025-07-01,S016,P010,64,65,25,0,104
2025-07-01,S016,P011,217,7,112,0,112
2025-07-01,S016,P012,200,37,47,2,188
2025-07-01,S016,P013,155,170,87,0,238
2025-07-01,S016,P014,52,77,96,0,33
2025-07-01,S016,P015,177,83,63,2,195
2025-07-01,S016,P016,81,48,50,1,78
2025-07-01,S016,P017,57,134,78,2,111
2025-07-01,S016,P018,128,56,16,3,165
2025-07-01,S016,P019,66,180,195,2,49
2025-07-01,S016,P020,87,162,50,0,199
2025-07-01,S017,P001,115,43,7,3,148
2025-07-01,S017,P002,183,112,253,0,42
2025-07-01,S017,P003,51,87,134,2,2
2025-07-01,S017,P004,112,118,113,3,114
2025-07-01,S017,P005,118,100,99,1,118
2025-07-01,S017,P006,103,133,41,0,195
2025-07-01,S017,P007,89,112,82,1,118
2025-07-01,S017,P008,77,33,66,1,43
2025-07-01,S017,P009,80,64,124,2,18
2025-07-01,S017,P010,132,17,45,0,104
2025-07-01,S017,P011,150,34,9,1,174
2025-07-01,S017,P012,61,0,44,3,14
2025-07-01,S017,P013,72,175,226,0,21
2025-07-01,S017,P014,35,155,113,1,76
2025-07-01,S017,P015,131,0,12,0,119
2025-07-01,S017,P016,159,107,60,0,206
2025-07-01,S017,P017,136,163,67,0,232
2025-07-01,S017,P018,139,123,187,2,73
2025-07-01,S017,P019,136,106,102,1,139
2025-07-01,S017,P020,52,140,159,3,30
2025-07-01,S018,P001,118,171,132,2,155
2025-07-01,S018,P002,209,172,25,1,355
2025-07-01,S018,P003,48,13,36,2,23
2025-07-01,S018,P004,139,120,28,0,231
2025-07-01,S018,P005,175,131,192,1,113
2025-07-01,S018,P006,55,138,46,1,146
2025-07-01,S018,P007,168,79,71,0,176
2025-07-01,S018,P008,213,46,183,0,76
2025-07-01,S018,P009,86,173,26,0,233
2025-07-01,S018,P010,47,39,55,0,31
2025-07-01,S018,P011,75,65,124,1,15
2025-07-01,S018,P012,162,147,21,0,288
2025-07-01,S018,P013,69,125,180,3,11
2025-07-01,S018,P014,171,18,124,1,64
2025-07-01,S018,P015,215,168,65,1,317
2025-07-01,S018,P016,190,167,208,0,149
2025-07-01,S018,P017,229,48,133,1,143
2025-07-01,S018,P018,144,118,73,0,189
2025-07-01,S018,P019,59,160,138,0,81
2025-07-01,S018,P020,188,14,117,0,85
2025-07-01,S019,P001,128,117,83,0,162
2025-07-01,S019,P002,71,126,3,0,194
2025-07-01,S019,P003,215,158,211,2,160
2025-07-01,S019,P004,106,93,193,0,6
2025-07-01,S019,P005,159,169,157,3,168
2025-07-01,S019,P006,120,80,61,3,136
2025-07-01,S019,P007,79,6,23,2,60
2025-07-01,S019,P008,128,79,133,0,74
2025-07-01,S019,P009,73,52,64,2,59
2025-07-01,S019,P010,90,59,82,0,67
2025-07-01,S019,P011,180,164,232,1,111
2025-07-01,S019,P012,27,58,5,0,80
2025-07-01,S019,P013,80,33,37,2,74
2025-07-01,S019,P014,113,39,149,0,3
2025-07-01,S019,P015,139,69,14,3,191
2025-07-01,S019,P016,183,127,77,0,233
2025-07-01,S019,P017,150,74,193,0,31
2025-07-01,S019,P018,50,111,103,0,58
2025-07-01,S019,P019,202,55,26,0,231
2025-07-01,S019,P020,87,135,186,0,36
2025-07-01,S020,P001,165,13,147,2,29
2025-07-01,S020,P002,121,144,153,2,110
2025-07-01,S020,P003,134,5,25,2,112
2025-07-01,S020,P004,155,29,78,0,106
2025-07-01,S020,P005,176,26,87,2,113
2025-07-01,S020,P006,180,47,18,0,209
2025-07-01,S020,P007,182,115,46,0,251
2025-07-01,S020,P008,244,179,312,0,111
2025-07-01,S020,P009,211,19,191,-1,39
2025-07-01,S020,P010,153,40,151,3,39
2025-07-01,S020,P011,28,19,41,1,5
2025-07-01,S020,P012,153,150,160,3,140
2025-07-01,S020,P013,187,70,123,0,134
2025-07-01,S020,P014,54,168,104,0,118
2025-07-01,S020,P015,224,18,14,0,228
2025-07-01,S020,P016,226,45,51,3,217
2025-07-01,S020,P017,176,138,251,0,63
2025-07-01,S020,P018,50,93,20,3,120
2025-07-01,S020,P019,164,84,0,3,245
2025-07-01,S020,P020,130,171,50,0,251
2025-07-01,S021,P001,232,127,176,1,182
2025-07-01,S021,P002,224,128,214,0,138
2025-07-01,S021,P003,62,88,119,1,30
2025-07-01,S021,P004,197,155,42,1,309
2025-07-01,S021,P005,216,58,182,0,92
2025-07-01,S021,P006,237,90,223,2,102
2025-07-01,S021,P007,47,46,41,2,50
2025-07-01,S021,P008,183,90,239,1,33
2025-07-01,S021,P009,233,71,297,0,7
2025-07-01,S021,P010,149,17,105,2,59
2025-07-01,S021,P011,220,71,146,2,143
2025-07-01,S021,P012,223,64,119,1,167
2025-07-01,S021,P013,162,13,162,0,13
2025-07-01,S021,P014,145,135,36,1,243
2025-07-01,S021,P015,84,66,17,0,133
2025-07-01,S021,P016,164,168,180,0,152
2025-07-01,S021,P017,62,65,91,3,33
2025-07-01,S021,P018,101,26,100,2,25
2025-07-01,S021,P019,78,99,68,0,109
2025-07-01,S021,P020,171,110,81,0,200
2025-07-01,S022,P001,102,95,34,3,160
2025-07-01,S022,P002,194,36,193,3,34
2025-07-01,S022,P003,109,38,47,0,100
2025-07-01,S022,P004,83,71,103,0,51
2025-07-01,S022,P005,72,178,63,0,187
2025-07-01,S022,P006,33,179,89,0,123
2025-07-01,S022,P007,155,21,168,0,8
2025-07-01,S022,P008,104,169,111,1,161
2025-07-01,S022,P009,178,46,222,0,2
2025-07-01,S022,P010,100,24,75,0,49
2025-07-01,S022,P011,182,119,29,2,270
2025-07-01,S022,P012,158,159,200,2,115
2025-07-01,S022,P013,230,16,33,3,210
2025-07-01,S022,P014,90,58,65,2,81
2025-07-01,S022,P015,238,31,147,0,122
2025-07-01,S022,P016,109,56,9,2,154
2025-07-01,S022,P017,247,108,310,-1,44
2025-07-01,S022,P018,167,165,18,2,312
2025-07-01,S022,P019,126,72,64,0,134
2025-07-01,S022,P020,129,82,151,1,59
2025-07-01,S023,P001,244,86,96,0,234
2025-07-01,S023,P002,28,67,56,0,39
2025-07-01,S023,P003,148,92,216,0,24
2025-07-01,S023,P004,188,134,65,1,256
2025-07-01,S023,P005,56,130,63,3,120
2025-07-01,S023,P006,152,94,55,0,191
2025-07-01,S023,P007,189,141,329,0,1
2025-07-01,S023,P008,110,65,74,2,-10
2025-07-01,S023,P009,145,84,219,0,10
2025-07-01,S023,P010,77,149,5,-1,220
2025-07-01,S023,P011,185,49,213,1,20
2025-07-01,S023,P012,26,93,92,3,24
2025-07-01,S023,P013,66,24,57,0,33
2025-07-01,S023,P014,189,141,268,0,62
2025-07-01,S023,P015,112,121,160,0,73
2025-07-01,S023,P016,29,48,24,0,53
2025-07-01,S023,P017,206,94,215,1,84
2025-07-01,S023,P018,163,59,188,0,34
2025-07-01,S023,P019,37,126,135,0,28
2025-07-01,S023,P020,126,116,23,2,217
2025-07-01,S024,P001,120,24,60,1,83
2025-07-01,S024,P002,71,12,82,0,1
2025-07-01,S024,P003,222,88,216,1,93
2025-07-01,S024,P004,136,99,147,0,88
2025-07-01,S024,P005,38,25,11,3,49
2025-07-01,S024,P006,128,63,50,2,139
2025-07-01,S024,P007,129,41,164,0,6
2025-07-01,S024,P008,151,92,48,2,193
2025-07-01,S024,P009,208,65,149,2,122
2025-07-01,S024,P010,83,135,104,0,114
2025-07-01,S024,P011,84,42,12,2,112
2025-07-01,S024,P012,175,70,100,0,145
2025-07-01,S024,P013,120,112,160,0,72
2025-07-01,S024,P014,37,155,87,0,105
2025-07-01,S024,P015,36,60,53,0,43
2025-07-01,S024,P016,97,80,117,2,58
2025-07-01,S024,P017,226,130,241,0,115
2025-07-01,S024,P018,23,78,71,3,27
2025-07-01,S024,P019,205,125,234,3,93
2025-07-01,S024,P020,91,98,20,0,169
2025-07-01,S025,P001,157,68,19,2,204
2025-07-01,S025,P002,27,74,68,0,33
2025-07-01,S025,P003,130,162,204,1,87
2025-07-01,S025,P004,238,137,308,1,66
2025-07-01,S025,P005,131,43,117,0,57
2025-07-01,S025,P006,177,179,325,2,29
2025-07-01,S025,P007,121,127,181,3,64
2025-07-01,S025,P008,166,17,31,3,149
2025-07-01,S025,P009,135,100,120,0,115
2025-07-01,S025,P010,195,55,12,1,237
2025-07-01,S025,P011,137,20,124,1,32
2025-07-01,S025,P012,183,48,137,0,94
2025-07-01,S025,P013,154,81,181,0,54
2025-07-01,S025,P014,87,59,55,2,89
2025-07-01,S025,P015,44,144,90,0,98
2025-07-01,S025,P016,31,53,58,3,23
2025-07-01,S025,P017,75,153,190,0,38
2025-07-01,S025,P018,150,48,94,0,104
2025-07-01,S025,P019,156,131,221,2,64
2025-07-01,S025,P020,225,103,72,0,256
2025-07-01,S026,P001,124,105,184,0,45
2025-07-01,S026,P002,248,147,308,3,84
2025-07-01,S026,P003,162,3,34,2,129
2025-07-01,S026,P004,171,157,295,0,33
2025-07-01,S026,P005,164,28,97,2,93
2025-07-01,S026,P006,193,99,86,0,206
2025-07-01,S026,P007,215,16,205,1,25
2025-07-01,S026,P008,109,123,227,0,5
2025-07-01,S026,P009,234,161,148,0,247
2025-07-01,S026,P010,107,114,175,0,46
2025-07-01,S026,P011,246,179,140,0,285
2025-07-01,S026,P012,79,25,50,2,52
2025-07-01,S026,P013,194,159,148,0,205
2025-07-01,S026,P014,57,155,200,2,10
2025-07-01,S026,P015,232,145,311,2,64
2025-07-01,S026,P016,63,170,159,3,71
2025-07-01,S026,P017,124,21,57,3,85
2025-07-01,S026,P018,216,164,263,0,117
2025-07-01,S026,P019,191,128,158,3,158
2025-07-01,S026,P020,236,116,164,0,188
2025-07-01,S027,P001,59,111,160,0,10
2025-07-01,S027,P002,82,98,132,2,46
2025-07-01,S027,P003,86,117,191,3,9
2025-07-01,S027,P004,219,88,79,0,228
2025-07-01,S027,P005,81,154,49,2,184
2025-07-01,S027,P006,115,23,108,3,27
2025-07-01,S027,P007,82,170,65,0,187
2025-07-01,S027,P008,37,84,23,0,98
2025-07-01,S027,P009,211,86,8,0,289
2025-07-01,S027,P010,163,105,72,0,196
2025-07-01,S027,P011,25,67,19,0,73
2025-07-01,S027,P012,204,4,14,3,191
2025-07-01,S027,P013,177,86,235,0,28
2025-07-01,S027,P014,243,168,102,0,309
2025-07-01,S027,P015,88,95,78,0,105
2025-07-01,S027,P016,215,87,72,0,230
2025-07-01,S027,P017,180,24,75,0,129
2025-07-01,S027,P018,156,95,65,3,183
2025-07-01,S027,P019,247,10,32,2,223
2025-07-01,S027,P020,46,167,157,0,56
2025-07-01,S028,P001,91,24,80,3,32
2025-07-01,S028,P002,139,115,240,0,14
2025-07-01,S028,P003,134,72,170,3,33
2025-07-01,S028,P004,218,110,245,0,83
2025-07-01,S028,P005,148,134,204,2,76
2025-07-01,S028,P006,25,70,64,1,30
2025-07-01,S028,P007,175,132,89,0,218
2025-07-01,S028,P008,114,133,48,0,199
2025-07-01,S028,P009,194,143,313,-1,23
2025-07-01,S028,P010,53,22,62,0,13
2025-07-01,S028,P011,224,142,34,0,332
2025-07-01,S028,P012,174,176,234,3,113
2025-07-01,S028,P013,102,126,54,0,174
2025-07-01,S028,P014,54,180,93,0,141
2025-07-01,S028,P015,201,29,156,0,74
2025-07-01,S028,P016,37,79,44,0,72
2025-07-01,S028,P017,97,171,247,0,21
2025-07-01,S028,P018,94,14,40,0,68
2025-07-01,S028,P019,130,13,6,0,137
2025-07-01,S028,P020,143,15,15,1,142
2025-07-01,S029,P001,160,103,67,0,196
2025-07-01,S029,P002,133,23,12,1,143
2025-07-01,S029,P003,156,108,198,0,66
2025-07-01,S029,P004,155,100,24,2,229
2025-07-01,S029,P005,104,15,0,3,116
2025-07-01,S029,P006,163,132,263,2,30
2025-07-01,S029,P007,136,9,34,2,109
2025-07-01,S029,P008,61,44,13,3,89
2025-07-01,S029,P009,248,112,333,2,25
2025-07-01,S029,P010,207,84,283,1,7
2025-07-01,S029,P011,171,164,126,1,208
2025-07-01,S029,P012,231,172,127,1,275
2025-07-01,S029,P013,33,86,57,0,62
2025-07-01,S029,P014,168,27,152,0,43
2025-07-01,S029,P015,105,133,41,2,195
2025-07-01,S029,P016,139,45,56,0,128
2025-07-01,S029,P017,165,37,25,2,-10
2025-07-01,S029,P018,167,136,26,0,277
2025-07-01,S029,P019,141,27,46,0,122
2025-07-01,S029,P020,96,64,126,0,34
2025-07-01,S030,P001,98,81,4,0,175
2025-07-01,S030,P002,110,111,76,0,145
2025-07-01,S030,P003,95,174,142,3,124
2025-07-01,S030,P004,74,50,93,2,29
2025-07-01,S030,P005,25,119,31,0,113
2025-07-01,S030,P006,173,148,28,0,293
2025-07-01,S030,P007,41,24,65,0,0
2025-07-01,S030,P008,95,83,8,1,169
2025-07-01,S030,P009,100,93,171,0,22
2025-07-01,S030,P010,207,69,62,0,214
2025-07-01,S030,P011,27,39,42,3,21
2025-07-01,S030,P012,111,109,87,2,131
2025-07-01,S030,P013,117,147,198,0,66
2025-07-01,S030,P014,106,160,145,3,118
2025-07-01,S030,P015,113,127,147,3,90
2025-07-01,S030,P016,132,131,236,0,27
2025-07-01,S030,P017,71,121,69,3,120
2025-07-01,S030,P018,59,77,107,2,27
2025-07-01,S030,P019,76,34,21,0,89
2025-07-01,S030,P020,59,24,20,0,63
2025-07-01,S031,P001,188,27,20,0,195
2025-07-01,S031,P002,202,23,167,1,57
2025-07-01,S031,P003,56,124,9,0,171
2025-07-01,S031,P004,208,36,168,0,76
2025-07-01,S031,P005,41,4,13,0,32
2025-07-01,S031,P006,218,42,4,3,253
2025-07-01,S031,P007,245,4,175,0,74
2025-07-01,S031,P008,158,46,133,0,71
2025-07-01,S031,P009,47,55,68,1,33
2025-07-01,S031,P010,175,165,294,1,45
2025-07-01,S031,P011,74,0,64,0,10
2025-07-01,S031,P012,42,145,126,3,58
2025-07-01,S031,P013,206,106,239,2,71
2025-07-01,S031,P014,238,94,230,2,100
2025-07-01,S031,P015,97,169,223,0,43
2025-07-01,S031,P016,201,44,116,3,126
2025-07-01,S031,P017,117,22,35,0,104
2025-07-01,S031,P018,107,35,5,1,136
2025-07-01,S031,P019,79,67,99,1,46
2025-07-01,S031,P020,221,89,140,1,169
2025-07-01,S032,P001,209,75,260,0,24
2025-07-01,S032,P002,143,48,134,3,54
2025-07-01,S032,P003,83,151,72,3,159
2025-07-01,S032,P004,233,55,269,0,19
2025-07-01,S032,P005,196,152,117,0,231
2025-07-01,S032,P006,31,165,101,0,95
2025-07-01,S032,P007,66,3,58,3,8
2025-07-01,S032,P008,217,25,215,0,27
2025-07-01,S032,P009,118,23,13,3,125
2025-07-01,S032,P010,132,156,181,0,107
2025-07-01,S032,P011,42,148,14,2,174
2025-07-01,S032,P012,80,117,194,1,2
2025-07-01,S032,P013,165,126,210,0,81
2025-07-01,S032,P014,135,49,78,0,106
2025-07-01,S032,P015,235,106,55,2,284
2025-07-01,S032,P016,72,124,69,1,126
2025-07-01,S032,P017,50,41,46,2,43
2025-07-01,S032,P018,95,14,83,1,25
2025-07-01,S032,P019,194,27,216,0,5
2025-07-01,S032,P020,81,92,45,1,127
2025-07-01,S033,P001,133,39,29,2,141
2025-07-01,S033,P002,73,59,2,0,130
2025-07-01,S033,P003,218,26,129,3,112
2025-07-01,S033,P004,127,57,51,0,133
2025-07-01,S033,P005,25,34,0,2,57
2025-07-01,S033,P006,129,31,91,0,69
2025-07-01,S033,P007,148,112,142,3,115
2025-07-01,S033,P008,135,96,100,0,131
2025-07-01,S033,P009,82,48,125,0,5
2025-07-01,S033,P010,112,135,94,3,150
2025-07-01,S033,P011,143,45,57,0,131
2025-07-01,S033,P012,173,48,115,1,105
2025-07-01,S033,P013,101,128,202,3,24
2025-07-01,S033,P014,227,45,246,0,26
2025-07-01,S033,P015,127,24,77,1,73
2025-07-01,S033,P016,60,179,159,0,80
2025-07-01,S033,P017,52,22,24,2,48
2025-07-01,S033,P018,78,107,109,0,76
2025-07-01,S033,P019,30,89,93,0,26
2025-07-01,S033,P020,62,144,2,0,204
2025-07-01,S034,P001,33,118,2,0,149
2025-07-01,S034,P002,212,45,174,0,83
2025-07-01,S034,P003,169,101,54,1,215
2025-07-01,S034,P004,209,75,48,1,235
2025-07-01,S034,P005,201,61,151,0,111
2025-07-01,S034,P006,24,55,10,0,69
2025-07-01,S034,P007,109,165,252,0,22
2025-07-01,S034,P008,232,146,331,2,45
2025-07-01,S034,P009,20,104,7,1,116
2025-07-01,S034,P010,114,62,94,1,81
2025-07-01,S034,P011,147,29,77,2,97
2025-07-01,S034,P012,107,3,69,2,39
2025-07-01,S034,P013,222,174,226,0,170
2025-07-01,S034,P014,93,81,103,0,71
2025-07-01,S034,P015,215,38,138,0,115
2025-07-01,S034,P016,247,146,34,1,358
2025-07-01,S034,P017,83,118,141,1,59
2025-07-01,S034,P018,166,179,227,3,115
2025-07-01,S034,P019,169,160,10,0,319
2025-07-01,S034,P020,202,60,88,0,174
2025-07-01,S035,P001,59,166,177,0,48
2025-07-01,S035,P002,217,19,39,0,197
2025-07-01,S035,P003,207,76,91,0,192
2025-07-01,S035,P004,45,27,69,0,3
2025-07-01,S035,P005,96,100,42,3,151
2025-07-01,S035,P006,229,112,150,0,191
2025-07-01,S035,P007,128,115,240,2,1
2025-07-01,S035,P008,172,57,154,2,73
2025-07-01,S035,P009,176,112,247,0,41
2025-07-01,S035,P010,37,172,65,0,144
2025-07-01,S035,P011,146,148,187,0,107
2025-07-01,S035,P012,171,180,218,0,133
2025-07-01,S035,P013,239,105,182,0,162
2025-07-01,S035,P014,138,90,55,2,171
2025-07-01,S035,P015,51,37,19,0,69
2025-07-01,S035,P016,93,165,106,3,149
2025-07-01,S035,P017,79,74,150,0,3
2025-07-01,S035,P018,182,72,202,3,49
2025-07-01,S035,P019,240,8,210,1,37
2025-07-01,S035,P020,149,29,58,2,118
2025-08-01,S001,P001,165,0,36,0,129
2025-08-01,S001,P002,90,4,76,0,18
2025-08-01,S001,P003,77,75,122,2,28
2025-08-01,S001,P004,194,126,81,0,239
2025-08-01,S001,P005,207,141,114,2,232
2025-08-01,S001,P006,104,150,188,3,63
2025-08-01,S001,P007,59,91,58,2,90
2025-08-01,S001,P008,107,60,53,1,113
2025-08-01,S001,P009,128,132,180,0,80
2025-08-01,S001,P010,29,16,15,0,30
2025-08-01,S001,P011,238,38,4,0,272
2025-08-01,S001,P012,73,57,124,3,3
2025-08-01,S001,P013,230,97,287,0,40
2025-08-01,S001,P014,87,71,145,3,10
2025-08-01,S001,P015,86,158,206,3,35
2025-08-01,S001,P016,98,15,45,3,65
2025-08-01,S001,P017,234,16,33,0,217
2025-08-01,S001,P018,103,58,98,0,63
2025-08-01,S001,P019,101,106,207,3,0
2025-08-01,S001,P020,172,90,46,0,216
2025-08-01,S002,P001,220,24,198,0,46
2025-08-01,S002,P002,87,171,119,0,139
2025-08-01,S002,P003,46,177,171,2,50
2025-08-01,S002,P004,165,73,142,0,96
2025-08-01,S002,P005,94,27,31,0,90
2025-08-01,S002,P006,242,165,400,0,7
2025-08-01,S002,P007,220,6,140,1,85
2025-08-01,S002,P008,187,2,70,0,119
2025-08-01,S002,P009,76,87,130,0,33
2025-08-01,S002,P010,76,169,127,0,118
2025-08-01,S002,P011,124,153,130,2,145
2025-08-01,S002,P012,49,107,8,3,145
2025-08-01,S002,P013,38,178,54,1,161
2025-08-01,S002,P014,211,61,34,0,238
2025-08-01,S002,P015,109,64,140,2,31
2025-08-01,S002,P016,169,79,132,0,116
2025-08-01,S002,P017,39,49,33,0,55
2025-08-01,S002,P018,209,100,269,2,38
2025-08-01,S002,P019,34,88,62,3,57
2025-08-01,S002,P020,173,179,194,3,155
2025-08-01,S003,P001,79,8,47,2,38
2025-08-01,S003,P002,25,177,145,3,54
2025-08-01,S003,P003,142,95,201,0,36
2025-08-01,S003,P004,195,153,158,1,189
2025-08-01,S003,P005,179,137,58,0,258
2025-08-01,S003,P006,20,2,11,1,10
2025-08-01,S003,P007,246,166,30,1,381
2025-08-01,S003,P008,133,25,134,1,23
2025-08-01,S003,P009,186,143,130,0,199
2025-08-01,S003,P010,174,48,162,0,60
2025-08-01,S003,P011,32,119,42,2,107
2025-08-01,S003,P012,52,108,72,0,88
2025-08-01,S003,P013,195,83,133,0,145
2025-08-01,S003,P014,244,158,110,2,290
2025-08-01,S003,P015,29,105,101,1,32
2025-08-01,S003,P016,40,144,40,0,144
2025-08-01,S003,P017,172,94,204,1,61
2025-08-01,S003,P018,102,1,72,3,28
2025-08-01,S003,P019,63,39,23,0,79
2025-08-01,S003,P020,163,57,124,2,94
2025-08-01,S004,P001,60,69,76,3,50
2025-08-01,S004,P002,41,96,53,0,84
2025-08-01,S004,P003,87,161,176,1,71
2025-08-01,S004,P004,239,149,241,0,147
2025-08-01,S004,P005,248,101,87,0,262
2025-08-01,S004,P006,41,164,139,1,65
2025-08-01,S004,P007,151,69,190,0,30
2025-08-01,S004,P008,174,11,18,0,167
2025-08-01,S004,P009,87,89,139,2,35
2025-08-01,S004,P010,226,87,68,0,245
2025-08-01,S004,P011,81,8,14,0,75
2025-08-01,S004,P012,77,14,67,0,24
2025-08-01,S004,P013,148,82,106,3,121
2025-08-01,S004,P014,23,67,20,0,70
2025-08-01,S004,P015,200,164,352,1,11
2025-08-01,S004,P016,126,138,89,3,172
2025-08-01,S004,P017,79,5,73,2,9
2025-08-01,S004,P018,250,85,271,3,61
2025-08-01,S004,P019,181,20,81,0,120
2025-08-01,S004,P020,98,78,167,3,6
2025-08-01,S005,P001,65,67,44,0,88
2025-08-01,S005,P002,186,137,79,3,241
2025-08-01,S005,P003,35,60,58,0,37
2025-08-01,S005,P004,182,84,51,2,213
2025-08-01,S005,P005,180,46,60,0,166
2025-08-01,S005,P006,163,142,130,0,175
2025-08-01,S005,P007,167,18,74,1,110
2025-08-01,S005,P008,104,62,104,3,59
2025-08-01,S005,P009,173,14,19,0,168
2025-08-01,S005,P010,165,146,296,0,15
2025-08-01,S005,P011,229,14,203,0,40
2025-08-01,S005,P012,45,20,30,0,35
2025-08-01,S005,P013,175,145,79,2,239
2025-08-01,S005,P014,36,91,71,0,56
2025-08-01,S005,P015,38,156,168,3,23
2025-08-01,S005,P016,178,126,10,2,292
2025-08-01,S005,P017,85,14,16,0,83
2025-08-01,S005,P018,121,75,76,0,120
2025-08-01,S005,P019,96,90,150,0,36
2025-08-01,S005,P020,122,20,16,2,124
2025-08-01,S006,P001,89,82,38,0,133
2025-08-01,S006,P002,178,15,122,0,71
2025-08-01,S006,P003,61,109,137,3,30
2025-08-01,S006,P004,141,65,85,1,120
2025-08-01,S006,P005,110,24,104,2,28
2025-08-01,S006,P006,147,137,39,3,242
2025-08-01,S006,P007,217,58,148,0,127
2025-08-01,S006,P008,197,133,282,2,46
2025-08-01,S006,P009,81,45,0,3,123
2025-08-01,S006,P010,192,38,24,0,206
2025-08-01,S006,P011,58,27,7,2,76
2025-08-01,S006,P012,34,60,34,2,58
2025-08-01,S006,P013,187,177,71,3,290
2025-08-01,S006,P014,185,165,84,3,263
2025-08-01,S006,P015,216,49,104,0,161
2025-08-01,S006,P016,168,108,65,0,211
2025-08-01,S006,P017,125,108,148,-1,84
2025-08-01,S006,P018,147,152,118,3,178
2025-08-01,S006,P019,104,161,183,0,82
2025-08-01,S006,P020,194,131,200,2,123
2025-08-01,S007,P001,221,152,114,0,259
